DOC_ID,law_id,law_name,hoofdstuk,hoofdstuk_titel,afdeling,afdeling_titel,paragraaf,paragraaf_titel,subparagraaf_titel,titel_titel,artikel,article_name,text
DOC0042,BWBR0002656,Burgerlijk Wetboek Boek 1,Boek1,,Titeldeel4,Akten van de burgerlijke stand en partijen bij deze akten,Afdeling3,,,Burgerlijke stand,Artikel 18,,"de ambtenaar van de burgerlijke stand mag in de akten alleen opnemen hetgeen ingevolge het bij of krachtens de wet bepaalde moet worden verklaard of opgenomen. alvorens tot het opmaken van een akte over te gaan, verifieert de ambtenaar van de burgerlijke stand de door partijen bij de akte verstrekte gegevens door raadpleging van de basisregistratie personen en, zonodig, andere daartoe bestemde registers of bevoegde autoriteiten, zonder daarvoor leges verschuldigd te zijn. de ambtenaar van de burgerlijke stand is voorts bevoegd zich, al dan niet in persoon, alle bescheiden te doen vertonen die hij voor het opmaken van de akte of voor de vaststelling van de in de akte op te nemen gegevens noodzakelijk acht. dit lid is nog niet in werking getreden. bij algemene maatregel van bestuur wordt geregeld al hetgeen het opmaken van de akten betreft."
DOC0043,BWBR0002656,Burgerlijk Wetboek Boek 1,Boek1,,Titeldeel4,Akten van de burgerlijke stand en partijen bij deze akten,Afdeling3,,,Burgerlijke stand,Artikel 18a,,"partijen bij een akte van de burgerlijke stand zijn degenen die aan de ambtenaar van de burgerlijke stand een aangifte doen of te zijnen overstaan een verklaring afleggen betreffende een feit, waarvan de akte bestemd is te doen blijken. belanghebbende partijen zijn partijen die met hun verklaring enig rechtsgevolg teweeg brengen voor henzelf of voor medepartijen, dan wel voor henzelf en medepartijen. de belanghebbende partijen kunnen zich door een daartoe bij authentieke akte gevolmachtigde doen vertegenwoordigen. wanneer een gevolmachtigde een verklaring aflegt, geldt hij zowel als de door hem vertegenwoordigde persoon als partij bij de akte. de ambtenaar van de burgerlijke stand mag geen akte verlijden waarin hijzelf als partij of belanghebbende partij voorkomt."
DOC0044,BWBR0002656,Burgerlijk Wetboek Boek 1,Boek1,,Titeldeel4,Akten van de burgerlijke stand en partijen bij deze akten,Afdeling3,,,Burgerlijke stand,Artikel 18b,,"voor de betrouwbaarheid en vertrouwelijkheid van de elektronische aangifte alsmede het opmaken en de opslag van een akte in elektronische vorm wordt een systeem van gegevensverwerking gebruikt dat: de ambtenaar van de burgerlijke stand in staat stelt de juistheid van de identiteit van de aangever vast te stellen; de vertrouwelijkheid van de door de aangever verstrekte gegevens waarborgt; waarborgt dat elektronische akten als bedoeld in artikel 18, vierde lid, zodanig blijven opgeslagen dat de inhoud toegankelijk is voor toekomstig gebruik en een ongewijzigde reproductie van de inhoud van de akten gewaarborgd is; waarborgt dat een bericht, elektronisch afschrift of uittreksel volledig is en niet onbevoegdelijk is of kan worden gewijzigd. bij algemene maatregel van bestuur kunnen over het in het eerste lid bepaalde nadere regels worden gesteld."
DOC0045,BWBR0002656,Burgerlijk Wetboek Boek 1,Boek1,,Titeldeel4,Akten van de burgerlijke stand en partijen bij deze akten,Afdeling3,,,Burgerlijke stand,Artikel 18c,,"blijft een partij bij een akte van de burgerlijke stand of een belanghebbende partij in gebreke de in artikel 18, derde lid, bedoelde bescheiden over te leggen, of acht de ambtenaar van de burgerlijke stand de overgelegde bescheiden ongenoegzaam, dan weigert deze tot het opmaken van de akte over te gaan. de ambtenaar van de burgerlijke stand weigert eveneens tot het opmaken van de akte over te gaan, indien hij van oordeel is dat de nederlandse openbare orde zich hiertegen verzet. van een weigering als bedoeld in het eerste of het tweede lid doet de ambtenaar van de burgerlijke stand een schriftelijke, met redenen omklede mededeling aan de partijen bij de akte en de belanghebbende partijen toekomen, onder vermelding van de tegen die weigering openstaande voorziening van afdeling 12 van deze titel. een afschrift van deze mededeling doet hij aan de immigratie- en naturalisatiedienst toekomen."
DOC0046,BWBR0002656,Burgerlijk Wetboek Boek 1,Boek1,,Titeldeel4,Akten van de burgerlijke stand en partijen bij deze akten,Afdeling3,,,Burgerlijke stand,Artikel 18d,,"van alle in registers opgenomen akten van de burgerlijke stand wordt een dubbel of een afschrift gehouden, volgens regels, bij algemene maatregel van bestuur te stellen. bij algemene maatregel van bestuur wordt geregeld alles wat betreft de bewaring van de dubbelen of de afschriften alsmede van de daarop betrekking hebbende latere vermeldingen. wanneer akten van de burgerlijke stand verloren zijn gegaan of verminkt zijn, wordt ter vervanging van deze akten van de dubbelen van de akten een afschrift gemaakt door een of meer door onze minister van justitie aan te wijzen centrale bewaarplaatsen waar de dubbelen bewaard worden. de afschriften treden in de plaats van de verloren gegane of verminkte akten. er wordt een lijst opgesteld van de akten die vervangen worden, die in de staatscourant wordt gepubliceerd. de kosten voor de vervanging van akten van de burgerlijke stand komen ten laste van de staat, tenzij het de vervanging van"
DOC0047,BWBR0002656,Burgerlijk Wetboek Boek 1,Boek1,,Titeldeel4,Akten van de burgerlijke stand en partijen bij deze akten,Afdeling3,,,Burgerlijke stand,Artikel 18d,,akten betreft die bewaard worden door een gemeente. in het laatstgenoemde geval komen de kosten van vervanging voor rekening van de gemeente. onze minister van justitie kan nadere regels stellen omtrent de wijze waarop de vervanging van de akten dient te worden uitgevoerd.
DOC0048,BWBR0002656,Burgerlijk Wetboek Boek 1,Boek1,,Titeldeel4,"De akten van geboorte, van overlijden en de akten houdende attestaties de vita",Afdeling4,,,Burgerlijke stand,Artikel 19,,"een akte van geboorte wordt opgemaakt door de ambtenaar van de burgerlijke stand van de gemeente waar het kind is geboren. indien de plaats van de geboorte van het kind niet bekend is, wordt de akte opgemaakt door de ambtenaar van de burgerlijke stand van de gemeente waar het kind is aangetroffen. die gemeente geldt als gemeente waar het kind is geboren."
DOC0049,BWBR0002656,Burgerlijk Wetboek Boek 1,Boek1,,Titeldeel4,"De akten van geboorte, van overlijden en de akten houdende attestaties de vita",Afdeling4,,,Burgerlijke stand,Artikel 19a,,"in geval van geboorte op nederlands grondgebied in een rijdend voertuig of op een varend schip of tijdens een binnenlandse luchtreis met een luchtvaartuig, wordt de akte van geboorte opgemaakt door de ambtenaar van de burgerlijke stand van de gemeente waar dat kind het voertuig, het schip of het luchtvaartuig verlaat, dan wel waar het schip ligplaats kiest. die gemeente geldt als gemeente waar het kind is geboren. in geval van geboorte tijdens een zeereis met een in nederland geregistreerd vaartuig, dan wel tijdens een internationale luchtreis met een in nederland geregistreerd luchtvaartuig, is de gezagvoerder van het vaartuig of het luchtvaartuig verplicht een voorlopige akte van geboorte binnen vierentwintig uur in het journaal in te schrijven in tegenwoordigheid van twee getuigen en zo mogelijk van de vader. de gezagvoerder zendt een afschrift van die akte zo spoedig mogelijk aan de ambtenaar van de burgerlijke stand van de gemeente 's-gravenhage."
DOC0050,BWBR0002656,Burgerlijk Wetboek Boek 1,Boek1,,Titeldeel4,"De akten van geboorte, van overlijden en de akten houdende attestaties de vita",Afdeling4,,,Burgerlijke stand,Artikel 19a,,"deze maakt de akte van geboorte op aan de hand van het ontvangen afschrift, met dien verstande dat hij gegevens die ontbreken of hem blijken onjuist te zijn, zoveel mogelijk aanvult of verbetert. aan de personen op wie de akte betrekking heeft, wordt een uittreksel van de akte toegezonden."
DOC0051,BWBR0002656,Burgerlijk Wetboek Boek 1,Boek1,,Titeldeel4,"De akten van geboorte, van overlijden en de akten houdende attestaties de vita",Afdeling4,,,Burgerlijke stand,Artikel 19b,,"indien de plaats of de dag van de geboorte van het kind niet bekend is dan wel indien de naam, met inbegrip van de voornamen, van de moeder uit wie het kind is geboren niet bekend is, wordt de geboorteakte ten aanzien van deze punten opgemaakt krachtens een bevel en overeenkomstig de aanwijzingen van het openbaar ministerie."
DOC0052,BWBR0002656,Burgerlijk Wetboek Boek 1,Boek1,,Titeldeel4,"De akten van geboorte, van overlijden en de akten houdende attestaties de vita",Afdeling4,,,Burgerlijke stand,Artikel 19c,,"zijn krachtens artikel 5, tiende lid, van dit boek in de akte een voorlopige voornaam en geslachtsnaam opgenomen, dan zendt de ambtenaar van de burgerlijke stand onverwijld een volledig afschrift van de akte aan onze minister van justitie."
DOC0053,BWBR0002656,Burgerlijk Wetboek Boek 1,Boek1,,Titeldeel4,"De akten van geboorte, van overlijden en de akten houdende attestaties de vita",Afdeling4,,,Burgerlijke stand,Artikel 19d,,"indien het geslacht van het kind twijfelachtig is, wordt een geboorteakte opgemaakt, waarin wordt vermeld dat het geslacht van het kind niet is kunnen worden vastgesteld. binnen drie maanden na de geboorte, of, bij overlijden binnen die termijn, ter gelegenheid van de aangifte van het overlijden, wordt onder doorhaling van de in het eerste lid bedoelde akte een nieuwe geboorteakte opgemaakt, waarin het geslacht, indien dit inmiddels is vastgesteld, wordt vermeld aan de hand van een ter zake overgelegde medische verklaring. is binnen de in het tweede lid genoemde termijn geen medische verklaring overgelegd, of blijkt uit de overgelegde medische verklaring dat het geslacht niet is kunnen worden vastgesteld, dan vermeldt de nieuwe geboorteakte dat het geslacht van het kind niet is kunnen worden vastgesteld."
DOC0054,BWBR0002656,Burgerlijk Wetboek Boek 1,Boek1,,Titeldeel4,"De akten van geboorte, van overlijden en de akten houdende attestaties de vita",Afdeling4,,,Burgerlijke stand,Artikel 19e,,"de aangifte van een geboorte kan in persoon of, als deze weg is geopend, elektronisch worden gedaan. tot elektronische aangifte zijn uitsluitend bevoegd de moeder uit wie het kind is geboren en de vader van het kind. tot de aangifte in persoon van een geboorte is bevoegd de moeder uit wie het kind is geboren. tot de aangifte in persoon is verplicht de vader of de moeder uit wie het kind niet is geboren. wanneer de persoon genoemd in het derde lid ontbreekt of verhinderd is de aangifte te doen, is tot aangifte verplicht: ieder die bij het ter wereld komen van het kind tegenwoordig is geweest; de bewoner van het huis waar de geboorte heeft plaats gehad, of indien zulks is geschied in een inrichting tot verpleging of verzorging bestemd, in een gevangenis of in een soortgelijke inrichting, het hoofd van die inrichting of een door hem bij onderhandse"
DOC0055,BWBR0002656,Burgerlijk Wetboek Boek 1,Boek1,,Titeldeel4,"De akten van geboorte, van overlijden en de akten houdende attestaties de vita",Afdeling4,,,Burgerlijke stand,Artikel 19e,,"akte bijzonderlijk tot het doen van de aangifte aangewezen ondergeschikte. voor een in het vierde lid, onder b, genoemde persoon bestaat de verplichting alleen indien een onder a genoemde persoon ontbreekt of verhinderd is. wanneer tot de aangifte bevoegde of verplichte personen ontbreken of nalaten de aangifte te doen, geschiedt deze door of vanwege de burgemeester van de gemeente alwaar de geboorteakte moet worden opgemaakt. de verplichting tot aangifte moet worden vervuld binnen drie dagen na de dag der bevalling. van een aangifte later dan de derde dag, bedoeld in de eerste zin van dit lid, wordt door de ambtenaar van de burgerlijke stand mededeling gedaan aan het openbaar ministerie. de ambtenaar van de burgerlijke stand stelt de identiteit van de aangever vast aan de hand van een document als bedoeld in artikel 1 van de wet op de identificatieplicht, dan wel op bij algemene maatregel van bestuur te bepalen"
DOC0056,BWBR0002656,Burgerlijk Wetboek Boek 1,Boek1,,Titeldeel4,"De akten van geboorte, van overlijden en de akten houdende attestaties de vita",Afdeling4,,,Burgerlijke stand,Artikel 19e,,"andere wijze. de aangever verstrekt in ieder geval de volgende gegevens: de dag, de plaats en het tijdstip van de geboorte; het geslacht van het kind; de voornamen van het kind; de geslachtsnaam, de voornamen, de dag van geboorte, de woonplaats, het woonadres en zo mogelijk, het burgerservicenummer van de moeder uit wie het kind is geboren. bij elektronische aangifte dient de moeder uit wie het kind is geboren haar burgerservicenummer op te geven en dient de vader zowel zijn burgerservicenummer als dat van de moeder uit wie het kind is geboren op te geven. tevens dient de moeder uit wie het kind is geboren of de vader de juistheid van de in het negende lid, onder a, b en d genoemde gegevens te laten bevestigen door de betrokken arts of verloskundige. bij de aangifte kan de ambtenaar van de burgerlijke stand zich doen overleggen een door de arts of"
DOC0057,BWBR0002656,Burgerlijk Wetboek Boek 1,Boek1,,Titeldeel4,"De akten van geboorte, van overlijden en de akten houdende attestaties de vita",Afdeling4,,,Burgerlijke stand,Artikel 19e,,"de verloskundige die bij het ter wereld komen van het kind tegenwoordig was, opgemaakte verklaring dat het kind uit de als moeder opgegeven persoon is geboren. is het kind buiten de tegenwoordigheid van een arts of verloskundige ter wereld gekomen, dan kan hij zich een door een zodanige hulpverlener nadien opgemaakte verklaring doen overleggen. wordt geen gevolg gegeven aan het verzoek van de ambtenaar van de burgerlijke stand om overlegging van een verklaring als bedoeld in het elfde lid of is in de verklaring vermeld dat de identiteit van de moeder uit wie het kind is geboren onbekend is, dan is artikel 19b van toepassing. voor de elektronische aangifte, geregeld in het eerste en tiende lid, wordt met «de vader» gelijkgesteld de moeder die niet de vrouw is uit wie het kind is geboren."
DOC0058,BWBR0002656,Burgerlijk Wetboek Boek 1,Boek1,,Titeldeel4,"De akten van geboorte, van overlijden en de akten houdende attestaties de vita",Afdeling4,,,Burgerlijke stand,Artikel 19f,,"een akte van overlijden wordt opgemaakt door de ambtenaar van de burgerlijke stand van de gemeente waar het overlijden heeft plaatsgevonden. indien een lijk is gevonden en de plaats of de dag van overlijden niet met voldoende nauwkeurigheid kan worden vastgesteld, wordt de akte van overlijden opgemaakt door de ambtenaar van de burgerlijke stand van de gemeente waarin het lijk is gevonden of aan land gebracht. ongeacht het in het eerste lid bepaalde is het tweede lid van overeenkomstige toepassing indien het overlijden heeft plaatsgevonden op een op zee gestationeerde installatie en het lijk in nederland aan land wordt gebracht."
DOC0059,BWBR0002656,Burgerlijk Wetboek Boek 1,Boek1,,Titeldeel4,"De akten van geboorte, van overlijden en de akten houdende attestaties de vita",Afdeling4,,,Burgerlijke stand,Artikel 19g,,"in geval van overlijden op nederlands grondgebied in een rijdend voertuig of op een varend schip of tijdens een binnenlandse luchtreis met een luchtvaartuig, wordt de akte van overlijden opgemaakt door de ambtenaar van de burgerlijke stand van de gemeente waar het lijk het voertuig, het schip of het luchtvaartuig verlaat, dan wel waar het schip ligplaats kiest. die gemeente geldt als gemeente waar het overlijden heeft plaatsgevonden. in geval van overlijden tijdens een zeereis met een in nederland geregistreerd voertuig, dan wel tijdens een internationale luchtreis met een in nederland geregistreerd luchtvaartuig, is de gezagvoerder van het vaartuig of het luchtvaartuig verplicht een voorlopige akte van overlijden binnen vierentwintig uur in het journaal in te schrijven in tegenwoordigheid van twee getuigen. de gezagvoerder zendt een afschrift van die akte zo spoedig mogelijk naar de ambtenaar van de burgerlijke stand van de gemeente 's-gravenhage. deze maakt de akte van overlijden"
